pk,sk,assigned_cohort,fee,status,accept_reject_date,amount_to_be_paid,transaction_id,payment_status,i_agree_to_terms_and_conditions_of_global_shala,modified_at,apply_date,from_where_did_you_hear_about_us,accept_reject_reason,category,not_started_date,cohort_p2,cohort_p1,relation_id,reward_awarded_date,completion_date,withdraw_reason,team_name,team_code,application_id,i_have_read_and_agreed_to_the_terms_and_conditions,team_creator,send_for_approval_mechanism_t_c,please_identify_your_student_status,i_understand_that_i_will_have_to_commit_at_least56_hours_each_w,why_do_you_want_to_apply_for_this_internship1,i_will_be_available_from79_pm_ist730930_am_cst_for_meetings_onc,from_which_medium_did_you_hear_about_the_internship,why_do_you_want_to_apply_for_this_internship,withdraw_date,created_at,external_reference_url,work_item_sk,i_understand_that_this_is_the_first_step_towards_my_application,how_did_you_hear_about_this_opportunity,can_you_share_an_experience_where_you_proactively_pursued_learn,dropped_out_date,appear_in_wishlist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010TTHVVHED6D4G6375,,0,,,,,,,1765882373257,,,,Event,,,,,,,,,,,,,,,,,,,,,1765882373257,,WorkItem#0000000010A8GBJA4TRHBS61SQ,,,,,"'""question'"":'""Group Info'""",,,,,,,,,,,,,,,,,,,"{'rs'"":'""false'""","'""ct'"":'""1765881831076'""","'""PE'"":['""{\'""sk\'"":\'""PE#17654798936135\'""","\'""mt\'"":\'""1765881831076\'""}'""","'""{\'""sk\'"":\'""PE#1765479893614y\'""","\'""mt\'"":\'""1765881831076\'""}'""]","'""ne'"":'""Introduction'""","'""mt'"":'""1765881831076'""}","{'""rs'"":'""false'""","'""ct'"":'""1765881831077'""","'""PE'"":['""{\'""sk\'"":\'""PE#1765881831077b\'""","\'""ct\'"":\'""1765881831077\'""","\'""mt\'"":\'""1765881831077\'""}'""]","'""ne'"":'""Test Module'""","'""mt'"":'""1765881831077'""}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#39d44a43-5dd4-4ffe-9b57-83541cb11b7a,Learner#0000000010PJ6Z5S5XM0MEP1NT,BWE29MK,,1070,1764568704511,0,,unpaid,,1764568833344,2025-12-01T05:56:41.048Z,Illinois Institute of Technology,Candidate meets all requirements,,,,BWE29MK,,,,,,,5457454,TRUE,,,,,,,,,,1764568601048,http://localhost:4200/achievements/myachievements/2,WorkItem#00000000107NE6B6ED4G5A36D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#00000000106K6SD5ZYTY4XMCXE,,0,,,,,,,1766107477302,,,,Internship,,,,,,,,,,,,,,,,,,,,,1766107477302,,WorkItem#00000000101J69Z9Y655ZJ7JV0,,,,,"'""serial_number'"":'""3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'rs'"":'""false'""","'""ct'"":'""1766097416819'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766097416819A\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416820A\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""]","'""ne'"":'""Welcome'""","'""mt'"":'""1766097416819'""}","{'""rs'"":'""false'""","'""ct'"":'""1766097416820'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766097416820B\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821A\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821B\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""]","'""ne'"":'""Week 1 - Cyber Defense Foundations'""","'""mt'"":'""1766097416820'""}","{'""rs'"":'""false'""","'""ct'"":'""1766097416821'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766097416821C\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821D\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821E\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""]","'""ne'"":'""Week 2 - Attack Simulation & Monitoring Report'""","'""mt'"":'""1766097416821'""}","{'""rs'"":'""false'""","'""ct'"":'""1766097416821'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766097416821F\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821G\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416821H\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""]","'""ne'"":'""Week 3 - VM Hardening & Security Configuration Report'""","'""mt'"":'""1766097416821'""}","{'""rs'"":'""false'""","'""ct'"":'""1766097416822'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766097416822A\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416822B\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416822C\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416822D\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""","'""{\'""sk\'"":\'""PE#1766097416822E\'""","\'""ct\'"":\'""1766097416857\'""","\'""mt\'"":\'""1766097416857\'""}'""]","'""ne'"":'""Week 4 - Final Secure VM Handover Package'""","'""mt'"":'""1766097416822'""}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#b0012672-3be3-47a2-a62c-a50742e757e3,Learner#0000000010QZP3XX6ZWJ1VWBS9,BZB8XR0,,1070,1722337708704,0,,unpaid,TRUE,1722338636371,2024-07-30T11:08:26.426Z,Social Media,This is an auto approved opportunity,,,,BWL282V,,,,,,,,,,,,,,,,,,1722337706427,,WorkItem#0000000010DBDVW1X1412XEQF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010B8ZZEAHGW65D4MFS,,0,,,,,,,1691734880950,,,,Career,,,,,,,,,,,,,,,,,,,,,1691734880950,,,,,,,"{'""code'"":'""QXSRMRW'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010YXKG5AAWZ2DT7FDS,,0,,,,,,,1741007726682,,,,Event,,,,,,,,,,,,,,,,,,,,,1712302746607,,WorkItem#0000000010KS3JGDFMDY8413JN,,,,,"{'""code'"":'""QIIFIC8'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010YY0CKJG8Q5W36Q8N,,0,,,,,,,1776669085598,,,,Internship,,,,,,,,,,,,,,,,,,,,,1766045759066,,WorkItem#0000000010ENFF3SGSASZM0KQ9,,,,,"'""question'"":'""Deliverable'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'rs'"":'""false'""","'""ct'"":'""1766045731613'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766045731613A\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""]","'""ne'"":'""Welcome To Grant Thornton ESG Benchmarking Internship'""","'""mt'"":'""1766045731613'""}","{'""rs'"":'""false'""","'""ct'"":'""1766045731613'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766045731613k\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#1766045731613s\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""]","'""ne'"":'""Week 1: Grant Thornton ESG Benchmarking Internship'""","'""mt'"":'""1766045731613'""}","{'""rs'"":'""false'""","'""ct'"":'""1766045731613'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766045731613P\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#1766045731613Q\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""]","'""ne'"":'""Week 2: Grant Thornton ESG Benchmarking Internship'""","'""mt'"":'""1766045731613'""}","{'""rs'"":'""false'""","'""ct'"":'""1766045731613'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766045731613f\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#1766045731613g\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""]","'""ne'"":'""Week 3: Grant Thornton ESG Benchmarking Internship'""","'""mt'"":'""1766045731613'""}","{'""rs'"":'""false'""","'""ct'"":'""1766045731613'""","'""PE'"":['""{\'""sk\'"":\'""PE#1766045731613Z\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#1766045731613F\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#1766045731613V\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""","'""{\'""sk\'"":\'""PE#17660457316147\'""","\'""ct\'"":\'""1766045731644\'""","\'""mt\'"":\'""1766045731644\'""}'""]","'""ne'"":'""Week 4: Grant Thornton ESG Benchmarking Internship'""","'""mt'"":'""1766045731613'""}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#a4809839-e24b-4817-ac33-05ffdbbf3abd,Learner#0000000010KME0DV26VECRNAGF,BAHD9FB,,1070,1770281364352,0,,unpaid,TRUE,1770281367003,2026-02-05T08:43:12.124Z,social Media,Candidate meets all requirements,,,,BAHD9FB,,,,,,,,,,,,,,,,,,1770280992124,,WorkItem#0000000010TXCY1JK5XXS0PCDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#00000000109FSTJ84H1J1CF103,,0,,,,,,,1686490257347,,,,Internship,,,,,,,,,,,,,,,,,,,,,1686400362451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#f328a06f-3356-4f55-97aa-6e0d0bc6125a,Learner#0000000010PJ6Z5S5XM0MEP1NT,BWE29MK,,1110,1766136527692,0,,unpaid,,1766395727029,2025-12-19T09:26:20.236Z,Illinois Institute of Technology,Candidate meets all requirements,,,,BWE29MK,,,,,,,12345,TRUE,,,,,,,,,,1766136380236,,WorkItem#0000000010B6RMW2KNE0F55XND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#e4a555ac-ca4e-403e-b54f-52ddb484a238,Learner#0000000010201ANE0WXZ9PX9P3,,,1030,1696503751103,0,,unpaid,,1696503751114,2023-10-04T08:20:25.169Z,Social Media,r,,,,BIMSRRN,,,,,,,,TRUE,,,,,,,,yes,,1696407625169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010Y93H642G2FF9MH4Y,,100,,,,,,,1727513476611,,,,Internship,,,,,,,,,,,,,,,,,,,,,1727447360078,,WorkItem#00000000104GAT6J1PJF3X130E,,,,,"'""question'"":'""Question2'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#5abc674e-6d49-478b-8800-fbe7c3eb894c,Learner#00000000109G9CP0WM3ZDT46DF,,,1010,,0,,unpaid,,1738650387626,2025-02-04T06:26:27.626Z,Illinois Institute of Technology,,,,,BHGDBOW,,,,,,,,TRUE,,,,,,,,Learning,,1738650387626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#44e622dc-ad15-42e2-b511-1baeb9c340e1,Learner#0000000010E0RDAZVS0MX0PMW2,BTAGZTK,,1120,1690892308448,0,,unpaid,TRUE,1690892474742,2023-08-01T12:17:10.869Z,social Media,Accepted by automation,,,,BTAGZTK,,1690892474403,1690892474403,,,,,,,,,,,,,,,1690892230869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#2e5c613a-e7e7-4e04-a794-af9f05a06a0f,Learner#0000000010N9JTVJ7931PJC6TE,BM2540L,,1050,1691391034387,0,,unpaid,,1691391079119,2023-08-07T06:49:56.521Z,Illinois Institute of Technology,Accepted by automation,,,,BM2540L,,,,,,,111111,TRUE,,,,,,,,,,1691390996521,,,,,,1691391078859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#7ddb49b8-71e7-43ba-89de-ba5564db97ff,Learner#0000000010N9JTVJ7931PJC6TE,BM2540L,,1110,1691385849704,0,,unpaid,,1691385890792,2023-08-07T05:23:36.344Z,Illinois Institute of Technology,Accepted by automation,,,,BM2540L,,,,Withdraw from opportunity by automation,,,111111,TRUE,,,,,,,,,1691385890791,1691385816344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#5b103f6b-b175-46e1-b148-0683da9aff14,Learner#00000000102B8H3QDV709FJADK,B53JAJ2,,1050,1687930353515,0,,unpaid,TRUE,1687930373424,2023-06-28T05:32:19.332Z,Social Media,Accepted by automation,,,,B53JAJ2,,,,,,,,,,,,,,,,,,,,,,,,1687930373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#6f39a383-aa51-4642-8995-61e49649f6d8,Learner#0000000010P2C2K6WH56W5YWBX,B2EZFK0,,1070,1771918720016,0,,unpaid,,1771918721049,2026-02-24T07:37:40.100Z,Illinois Institute of Technology,Candidate meets all requirements,,,,B2EZFK0,,,,,,,,TRUE,,,,,,,,sdasdasd,,1771918660100,,WorkItem#00000000104ZY4TD690A3YRTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#7ddb49b8-71e7-43ba-89de-ba5564db97ff,Learner#00000000102B8H3QDV709FJADK,B53JAJ2,,1070,1687931300051,0,,unpaid,TRUE,1687931302232,2023-06-28T05:48:02.664Z,Social Media,Accepted by automation,,,,B53JAJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#44e622dc-ad15-42e2-b511-1baeb9c340e1,Learner#0000000010XFJMM5JHKHT83YQJ,BYWWMYV,,1120,1691226057894,0,,unpaid,TRUE,1691227577142,2023-08-05T09:00:43.489Z,Illinois Tech,Accepted by automation,,,,BYWWMYV,,1691227576762,1691227576762,,,,,,,,,,,,,,,1691226043489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#00000000106KCZ58K4FKT5FNRH,,1,,,,,,,1776162919917,,,,Competition,,,,,,,,,,,,,,,,,,,,,1776162919917,,WorkItem#0000000010E5QKNAGCRB2KT8J4,,,,,"'""code'"":'""Team'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#00000000106KD8R4K8CEFGEJ92,,0,,,,,,,1698844648530,,,,Event,,,,,,,,,,,,,,,,,,,,,1698844648530,,,,,,,"{'""is_required_for_badge_award'"":'""false'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010PJQTWT73WXVKNAGJ,,1,,,,,,,1723192366367,,,,Masterclass,,,,,,,,,,,,,,,,,,,,,1723189885307,,WorkItem#0000000010DD6FCRB268T98YPQ,,,,,"'""is_frozen'"":'""false'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010X4NKW9RYMNSFR8PZ,,0,,,,,,,1714726005522,,,,Career,,,,,,,,,,,,,,,,,,,,,1714726005522,,WorkItem#0000000010T2JATBT4675816A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#2250cb66-f2ee-401e-8cd5-a45a4df79272,Learner#0000000010Y088D0EYGGMP919N,BRZXUDD,,1120,1754021849640,0,,unpaid,TRUE,1754023932277,2025-08-01T04:16:18.370Z,Illinois Institute of Technology,Candidate meets all requirements,,,,BRZXUDD,,1754023932078,1754023932078,,,,,,,,,,,,,,,1754021778370,,WorkItem#0000000010X2C2PX8W2PSYAJSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#00000000106KG2TTX6DCWGC2R6,,0,,,,,,,1768477308528,,,,Event,,,,,,,,,,,,,,,,,,,,,1768477153890,,WorkItem#00000000100EXBD5KMGFFEYD9J,,,,,"'""is_frozen'"":'""false'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010KME0DV26VECRNAGF,,0,,,,,,,1770281772200,,,,Career,,,,,,,,,,,,,,,,,,,,,1770280771301,,WorkItem#0000000010R0R77TYQG51GM3W2,,,,,"{'""serial_number'"":'""1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learner#,Learner#0000000010TTNJ2CFASBJGZKC0,,0,,,,,,,1766065405064,,,,Internship,,,,,,,,,,,,,,,,,,,,,1756975440741,,WorkItem#0000000010Y9BD9QBT8N3K7XEP,,,,,"'""code'"":'""QRGV6PY'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
